Format Version,1.23,Take Name,feb-20_mixed-group_10-35,Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-02-20 10.36.04.679 AM,Total Frames in Take,184487,Total Exported Frames,184487,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
67,0.67,-0.048784,0.995284,0.014013,-0.082663,0.35295,0.193886,1.504903,0.00014,-0.055125,0.095143,0.01122,-0.993873,0.014536,0.186098,1.313538,0.000268,0.009563,0.981506,-0.024396,-0.189628,0.367852,0.203109,1.285104,0.000293,-0.030192,0.950685,-0.031201,-0.307105,0.235054,0.143135,1.350762,0.000505,-0.006631,0.999574,0.028142,-0.004057,0.475399,0.27762,1.314913,0.000506,-0.011833,0.995869,-0.08584,-0.027133,0.195779,0.203225,2.50317,0.000054,0.002697,0.999295,-0.008119,-0.036567,0.183189,0.200916,-0.039425,0.000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006281,0.999738,0.020828,-0.007097,-0.1175,0.286518,1.13191,0.000305,0.030672,0.991104,0.030448,0.125874,0.242759,0.152512,0.973646,0.000618,,,,,,,,,-0.016263,0.149108,-0.022019,-0.988442,-0.046918,0.223071,0.961351,0.000413,0.045303,0.028063,-0.007682,-0.998549,0.135239,0.118152,1.47212,0.000326,-0.034121,-0.022491,0.011988,-0.999093,0.120861,0.159114,1.284247,0.000349,0.051492,0.975375,0.008378,-0.214294,0.080123,0.164203,1.114297,0.000247,0.03154,0.00334,0.031576,-0.998998,0.376727,0.230774,0.982743,0.00098,,,,,,,,,,,,,,,,,0.054375,-0.067296,0.012732,-0.996169,0.502209,0.298202,0.952158,0.000907,0.020904,0.110882,0.010239,-0.993561,-0.126003,0.334242,1.27208,0.000108,-0.021164,-0.005113,-0.001353,-0.999762,-0.01421,0.198852,1.531595,0.000175
68,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.71,-0.048706,0.995364,0.013987,-0.081743,0.35283,0.193858,1.504896,0.000122,-0.05509,0.095842,0.011184,-0.993808,0.014422,0.186089,1.31353,0.000266,0.009631,0.981649,-0.02435,-0.188888,0.367765,0.203099,1.285108,0.000288,-0.030095,0.950864,-0.03116,-0.306563,0.234937,0.143147,1.350762,0.000485,-0.006473,0.999564,0.028191,-0.005863,0.475281,0.277528,1.314905,0.000496,-0.011562,0.995885,-0.085703,-0.027087,0.195635,0.203302,2.503149,0.000062,0.002851,0.999296,-0.007826,-0.036587,0.183139,0.20087,-0.039439,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006214,0.999755,0.020728,-0.004605,-0.117613,0.286498,1.131921,0.000222,0.030835,0.990889,0.030465,0.127514,0.242661,0.152513,0.973645,0.000572,,,,,,,,,-0.016257,0.150232,-0.021957,-0.988273,-0.047011,0.223086,0.961345,0.000391,0.045297,0.029324,-0.007673,-0.998514,0.135118,0.118166,1.472122,0.000354,-0.034088,-0.021049,0.012009,-0.999125,0.12075,0.159123,1.284226,0.000336,0.051412,0.97566,0.008371,-0.213013,0.080018,0.164223,1.114274,0.00026,0.031452,0.004675,0.031635,-0.998994,0.376645,0.230765,0.982738,0.001004,,,,,,,,,,,,,,,,,0.05437,-0.065354,0.01294,-0.996296,0.502131,0.298182,0.952151,0.000883,0.021006,0.112684,0.010259,-0.993356,-0.126115,0.334252,1.272073,0.000073,-0.021135,-0.003841,-0.001323,-0.999768,-0.014341,0.198855,1.531589,0.000211
72,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.75,-0.048751,0.995283,0.014017,-0.082696,0.352834,0.193864,1.504901,0.000124,-0.055122,0.094895,0.011219,-0.993897,0.014423,0.186105,1.313531,0.000254,0.0096,0.981499,-0.024402,-0.189664,0.367757,0.2031,1.285106,0.000291,-0.030162,0.950551,-0.031215,-0.307519,0.234934,0.143157,1.350762,0.00045,-0.006552,0.999561,0.028124,-0.006657,0.475267,0.277528,1.314893,0.00051,-0.011559,0.995914,-0.085372,-0.02709,0.195664,0.203342,2.503132,0.000057,0.002932,0.999295,-0.007728,-0.036617,0.183108,0.200845,-0.039438,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006181,0.999752,0.020748,-0.005183,-0.117632,0.28651,1.13192,0.000234,0.030796,0.990982,0.030459,0.126805,0.242645,0.152512,0.97364,0.000587,,,,,,,,,-0.01626,0.150283,-0.021922,-0.988266,-0.047033,0.223089,0.961335,0.000406,0.045299,0.028414,-0.007668,-0.99854,0.135106,0.118167,1.472122,0.000353,-0.03409,-0.022132,0.012005,-0.999102,0.120751,0.159128,1.284225,0.000342,0.051487,0.975494,0.008363,-0.213755,0.080006,0.164227,1.114274,0.000244,0.031545,0.003434,0.031616,-0.998996,0.376621,0.230745,0.98273,0.000974,,,,,,,,,,,,,,,,,0.054373,-0.066543,0.012936,-0.996217,0.502092,0.298179,0.952154,0.000874,0.020994,0.112149,0.010272,-0.993416,-0.12613,0.334275,1.272077,0.000076,-0.021147,-0.004448,-0.001322,-0.999766,-0.014336,0.198865,1.531587,0.000194
76,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.79,-0.048785,0.995303,0.013998,-0.08244,0.352945,0.193894,1.504897,0.000161,-0.055122,0.09547,0.01118,-0.993842,0.014531,0.186088,1.313537,0.000253,0.009597,0.981538,-0.024385,-0.189465,0.367868,0.203098,1.285105,0.000292,-0.030158,0.950875,-0.031182,-0.306521,0.235051,0.143132,1.35076,0.000559,-0.006626,0.999575,0.028156,-0.003742,0.475403,0.27761,1.314916,0.000494,-0.011739,0.995883,-0.085699,-0.027109,0.195762,0.203284,2.503154,0.000053,0.002575,0.999296,-0.008,-0.036559,0.183211,0.200893,-0.039418,0.000409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006287,0.999743,0.020815,-0.00643,-0.117499,0.28651,1.131907,0.000305,0.030699,0.991047,0.030448,0.126315,0.242757,0.152513,0.973645,0.000577,,,,,,,,,-0.016239,0.150254,-0.021994,-0.988269,-0.046921,0.223066,0.961345,0.000399,0.04529,0.028881,-0.007731,-0.998526,0.135224,0.118151,1.472121,0.000325,-0.034086,-0.021891,0.011943,-0.999108,0.120851,0.159122,1.284235,0.000337,0.051434,0.97548,0.008375,-0.213831,0.080125,0.164206,1.114292,0.000235,0.031473,0.004115,0.031608,-0.998996,0.37673,0.230771,0.98274,0.000985,,,,,,,,,,,,,,,,,0.054382,-0.065803,0.012823,-0.996267,0.502213,0.298203,0.952159,0.000904,0.020956,0.112102,0.010228,-0.993423,-0.126018,0.334236,1.272073,0.0001,-0.021173,-0.00475,-0.001362,-0.999764,-0.014218,0.19886,1.531594,0.000215
80,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.82,-0.048828,0.995211,0.014048,-0.083506,0.352932,0.193894,1.504905,0.000169,-0.055159,0.094566,0.011194,-0.993926,0.014514,0.186092,1.313534,0.00027,0.00954,0.981358,-0.024448,-0.190387,0.367834,0.203109,1.285103,0.000295,-0.030252,0.950412,-0.031247,-0.307938,0.235024,0.143145,1.350765,0.000498,-0.006728,0.999568,0.028169,-0.004939,0.475375,0.277637,1.314902,0.000543,-0.011736,0.995869,-0.085864,-0.027118,0.19578,0.203346,2.503133,0.00006,0.002843,0.999291,-0.008396,-0.036588,0.183177,0.200876,-0.039421,0.000398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006274,0.99974,0.020821,-0.006874,-0.117525,0.286522,1.13191,0.00031,0.030702,0.991056,0.030448,0.126247,0.242732,0.152509,0.973642,0.00061,,,,,,,,,-0.016263,0.149565,-0.021989,-0.988374,-0.046949,0.223076,0.961346,0.000392,0.045293,0.027818,-0.007716,-0.998557,0.135204,0.118154,1.472121,0.000329,-0.034095,-0.022983,0.011956,-0.999083,0.120836,0.159122,1.284232,0.000326,0.051485,0.975349,0.008341,-0.214417,0.080098,0.164209,1.114283,0.000255,0.031496,0.003875,0.031593,-0.998997,0.376701,0.230774,0.982743,0.000967,,,,,,,,,,,,,,,,,0.054365,-0.066543,0.012801,-0.996219,0.502175,0.29819,0.952155,0.000904,0.020939,0.111661,0.010259,-0.993473,-0.126046,0.334252,1.272074,0.000095,-0.021177,-0.005985,-0.001366,-0.999757,-0.014227,0.198865,1.531592,0.000199
83,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.86,-0.048712,0.995331,0.013993,-0.082142,0.352809,0.193857,1.504896,0.000126,-0.055097,0.095635,0.011191,-0.993827,0.014392,0.186104,1.313529,0.000249,0.009603,0.981607,-0.024373,-0.189106,0.367737,0.203087,1.285107,0.000294,-0.030109,0.950727,-0.031172,-0.306984,0.234911,0.143146,1.35076,0.000505,-0.006544,0.999563,0.028169,-0.006185,0.475253,0.277514,1.3149,0.000497,-0.011416,0.995866,-0.085962,-0.027046,0.195617,0.203364,2.503128,0.000064,0.002856,0.999298,-0.007473,-0.036605,0.183128,0.200871,-0.039434,0.000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006177,0.999757,0.02072,-0.004287,-0.117647,0.286509,1.131918,0.00022,0.030901,0.990802,0.030483,0.128167,0.242631,0.152504,0.973643,0.000574,,,,,,,,,-0.016243,0.151233,-0.021897,-0.988122,-0.047044,0.223099,0.961338,0.000388,0.045331,0.029045,-0.007699,-0.99852,0.135077,0.118174,1.47211,0.000362,-0.034087,-0.021431,0.012022,-0.999117,0.120725,0.159127,1.284227,0.000338,0.051392,0.975722,0.008371,-0.212731,0.079991,0.164223,1.114273,0.000264,0.031425,0.005132,0.031654,-0.998992,0.376623,0.230755,0.98274,0.001011,,,,,,,,,,,,,,,,,0.054346,-0.064953,0.013013,-0.996322,0.5021,0.298173,0.952149,0.00089,0.021031,0.112737,0.010271,-0.993349,-0.126148,0.334266,1.272075,0.000079,-0.021133,-0.004212,-0.001318,-0.999767,-0.014369,0.198863,1.531586,0.000207
87,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.9,-0.048793,0.995263,0.014029,-0.082906,0.352922,0.193872,1.504905,0.000137,-0.055124,0.095071,0.011201,-0.99388,0.0145,0.186096,1.313536,0.000274,0.009593,0.981499,-0.02439,-0.189663,0.367831,0.203104,1.285107,0.000291,-0.030195,0.950686,-0.031199,-0.307103,0.235028,0.143139,1.35076,0.000496,-0.006527,0.999559,0.028138,-0.006971,0.475346,0.277545,1.314902,0.000503,-0.01172,0.995814,-0.086507,-0.027106,0.19575,0.203256,2.503154,0.000054,0.002875,0.999288,-0.008739,-0.03659,0.183175,0.200875,-0.039434,0.000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006289,0.99974,0.02083,-0.006869,-0.11753,0.286517,1.13191,0.000309,0.030705,0.991066,0.030453,0.126164,0.242729,0.15251,0.973646,0.0006,,,,,,,,,-0.016264,0.149624,-0.021988,-0.988365,-0.04695,0.223074,0.961348,0.00039,0.045291,0.028178,-0.007711,-0.998547,0.135196,0.118156,1.472122,0.000322,-0.034095,-0.022186,0.011968,-0.999101,0.120829,0.159127,1.28423,0.000346,0.051463,0.975436,0.008347,-0.214026,0.080093,0.164215,1.114286,0.000246,0.031498,0.003931,0.031595,-0.998997,0.376699,0.23077,0.98274,0.000992,,,,,,,,,,,,,,,,,0.054371,-0.066242,0.012837,-0.996239,0.502183,0.298191,0.95216,0.000899,0.020957,0.111847,0.010261,-0.993451,-0.126044,0.334248,1.272076,0.000106,-0.021176,-0.005383,-0.001348,-0.99976,-0.014235,0.198859,1.531593,0.0002
91,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.93,-0.048757,0.995318,0.013997,-0.082279,0.352928,0.193876,1.504896,0.00013,-0.055093,0.096047,0.011158,-0.993788,0.014514,0.186094,1.313533,0.000258,0.009591,0.981602,-0.024362,-0.189134,0.367851,0.203094,1.285109,0.00029,-0.030155,0.950822,-0.031176,-0.306686,0.235033,0.143132,1.350759,0.000528,-0.006615,0.999576,0.028179,-0.003285,0.47539,0.27761,1.314915,0.000492,-0.011758,0.995855,-0.086018,-0.027105,0.195736,0.203249,2.503157,0.000055,0.002658,0.999294,-0.008118,-0.03658,0.183217,0.200904,-0.039432,0.000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006266,0.999743,0.020808,-0.006467,-0.11751,0.286509,1.131904,0.000307,0.030731,0.990996,0.03046,0.126708,0.242747,0.152517,0.973648,0.000583,,,,,,,,,-0.016244,0.150229,-0.021993,-0.988273,-0.046933,0.223072,0.961347,0.000392,0.04529,0.029179,-0.007726,-0.998518,0.135209,0.118152,1.472122,0.000317,-0.034086,-0.02153,0.011962,-0.999115,0.120834,0.159124,1.284231,0.000337,0.051365,0.975677,0.008391,-0.212946,0.080121,0.164218,1.11429,0.000256,0.031435,0.004596,0.031623,-0.998995,0.376722,0.230776,0.98274,0.001,,,,,,,,,,,,,,,,,0.054372,-0.065578,0.012865,-0.996282,0.50221,0.298196,0.952158,0.000898,0.020964,0.112205,0.010229,-0.993411,-0.12603,0.334242,1.272075,0.000099,-0.021169,-0.004651,-0.001359,-0.999764,-0.014232,0.198863,1.531591,0.000201
94,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.99,-0.048724,0.995355,0.013991,-0.081841,0.352839,0.19386,1.504896,0.000139,-0.055087,0.095763,0.011168,-0.993816,0.014426,0.186089,1.313528,0.000263,0.009628,0.981637,-0.024355,-0.188953,0.367773,0.203093,1.285108,0.000293,-0.030093,0.950902,-0.031164,-0.306446,0.234946,0.143148,1.35076,0.0005,-0.006516,0.999565,0.028153,-0.005869,0.47528,0.277529,1.314899,0.000497,-0.011504,0.99589,-0.085657,-0.027072,0.195645,0.20332,2.503135,0.000061,0.002942,0.999289,-0.008624,-0.036596,0.183156,0.200884,-0.039437,0.000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006217,0.999756,0.020737,-0.004455,-0.117613,0.286504,1.13192,0.000228,0.030844,0.99087,0.030466,0.127662,0.242668,0.152509,0.973642,0.000569,,,,,,,,,-0.016239,0.150646,-0.021955,-0.988211,-0.047003,0.223077,0.961343,0.000391,0.045333,0.029413,-0.007719,-0.998509,0.13511,0.118177,1.472111,0.000344,-0.03408,-0.021315,0.012011,-0.99912,0.120757,0.159123,1.284227,0.000335,0.051386,0.975717,0.008369,-0.21276,0.080027,0.164218,1.114272,0.000268,0.031446,0.004778,0.031621,-0.998994,0.376648,0.230762,0.982736,0.001011,,,,,,,,,,,,,,,,,0.054341,-0.064998,0.012963,-0.99632,0.502136,0.298183,0.952151,0.000899,0.021011,0.112659,0.010269,-0.993359,-0.126116,0.334244,1.272075,0.00008,-0.021129,-0.003742,-0.001321,-0.999769,-0.014338,0.19886,1.53159,0.000215
